,Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
51303,51304,5190632,59,6,1,2,0,25,160,12,6,10,1
51321,51322,6744134,56,13,1,2,1,38,307,25,8,14,1
51322,51323,1435004,50,2,1,2,1,34,153,0,2,14,1
51324,51325,2687545,60,3,1,2,1,47,184,10,3,11,1
51329,51330,5013716,29,17,1,2,0,22,184,10,10,11,1
51335,51336,6467283,65,13,1,2,1,2,195,13,11,12,1
51340,51341,2802877,70,14,1,2,0,28,74,17,10,11,1
51348,51349,1657435,36,7,1,2,1,28,61,4,7,13,1
51350,51351,739809,55,4,1,2,0,4,312,0,4,12,1
51357,51358,1330107,61,13,1,2,0,39,47,4,11,12,1
51358,51359,601404,47,20,1,2,0,36,212,14,8,10,1
51360,51361,2844373,28,3,1,2,0,40,310,14,3,11,1
51362,51363,8497267,65,6,1,2,0,10,176,0,6,12,1
51364,51365,2740967,63,5,1,2,0,11,203,1,5,13,1
51367,51368,3370529,54,10,1,2,1,5,167,12,10,12,1
51385,51386,6432481,72,3,1,2,1,32,194,6,3,13,1
51399,51400,7790773,40,10,0,2,1,43,27,25,9,12,1
51405,51406,2549997,51,15,0,2,0,44,93,7,13,14,1
51407,51408,1818040,54,1,1,2,0,0,254,13,1,14,1
51420,51421,4002405,68,6,1,2,0,31,65,13,3,13,1
51421,51422,8830734,55,8,1,2,1,42,266,25,8,12,1
51423,51424,1127903,74,15,1,2,1,19,187,10,3,12,1
51425,51426,9122548,58,12,1,2,0,24,256,2,9,14,1
51427,51428,9232506,75,2,1,2,0,17,26,22,2,11,1
51430,51431,2318739,59,4,1,2,0,14,202,6,4,14,1
51433,51434,413811,78,6,1,2,1,32,7,14,6,11,1
51438,51439,6134981,49,2,1,2,1,28,207,14,2,10,1
51440,51441,5618096,65,15,1,2,1,0,44,20,12,11,1
51445,51446,4145448,50,4,1,2,0,35,281,9,4,12,1
51455,51456,5971936,24,1,1,2,0,1,79,2,1,10,1
51459,51460,2974371,33,8,1,2,1,26,157,25,8,12,1
51460,51461,5850867,30,1,0,2,1,15,179,23,1,10,1
51464,51465,2755203,64,15,1,2,0,5,207,14,11,12,1
51471,51472,6913338,61,16,1,2,1,15,262,14,11,14,1
51473,51474,3512152,35,3,1,0,1,45,204,22,3,13,1
51479,51480,3994234,72,18,1,2,0,45,291,22,4,13,1
51483,51484,2504515,51,14,1,2,1,34,185,25,7,12,1
51490,51491,2093984,77,9,1,2,0,28,79,2,3,14,1
51501,51502,2143718,25,0,1,0,1,19,166,12,0,10,1
51502,51503,794175,52,1,1,2,0,5,207,14,1,12,1
51504,51505,3350415,29,9,1,2,0,31,310,14,6,12,1
51509,51510,3424035,24,2,1,2,0,44,181,28,2,14,1
51513,51514,2162632,76,7,1,2,1,43,38,11,7,10,1
51514,51515,8149390,78,1,1,2,0,13,249,13,1,11,1
51515,51516,9254969,75,7,1,2,0,10,295,1,7,10,1
51521,51522,5842579,63,15,1,2,0,0,63,1,14,13,1
51535,51536,7059529,63,8,1,2,1,22,151,2,8,13,1
51537,51538,7583518,28,4,1,2,0,41,251,13,4,11,1
51543,51544,4560641,72,7,1,2,0,41,235,22,7,13,1
51553,51554,2929735,23,14,1,2,0,34,77,11,9,12,1
51566,51567,9153316,31,6,1,2,0,47,112,13,6,12,1
51567,51568,2018172,73,15,1,2,0,24,299,22,3,12,1
51569,51570,6472266,21,2,1,2,1,33,119,11,2,11,1
51572,51573,9867211,56,2,1,2,0,7,198,2,2,14,1
51575,51576,3373735,44,4,1,2,1,39,49,0,4,13,1
51579,51580,1171826,44,8,1,2,0,13,257,22,8,11,1
51583,51584,4190150,31,4,1,2,0,0,230,19,4,12,1
51584,51585,6608769,74,8,0,2,1,28,272,28,3,13,1
51604,51605,9819070,25,11,1,2,0,30,151,2,6,10,1
51615,51616,8753453,52,14,1,2,0,26,109,0,7,11,1
51619,51620,1298318,30,1,1,2,1,28,285,23,1,12,1
51624,51625,5126123,41,1,1,2,0,40,181,28,1,12,1
51634,51635,1576494,36,5,1,2,1,49,250,17,5,14,1
51644,51645,7872203,73,16,1,2,0,41,95,25,11,11,1
51645,51646,9558008,49,1,1,2,0,37,50,13,1,11,1
51647,51648,3154685,27,1,1,2,0,7,97,6,1,12,1
51653,51654,670260,70,16,1,2,0,3,275,2,14,14,1
51656,51657,1131868,46,10,1,2,0,26,117,10,10,12,1
51663,51664,6596959,40,5,1,2,1,25,134,6,5,14,1
51666,51667,4816881,59,19,1,2,0,24,263,13,11,10,1
51669,51670,1620737,54,18,1,2,1,31,198,2,10,11,1
51670,51671,2065698,24,10,1,2,1,33,71,28,5,11,1
51672,51673,8897257,65,12,1,2,0,22,275,2,5,14,1
51679,51680,9760129,44,12,1,0,0,9,10,26,11,10,1
51682,51683,3580985,53,13,0,2,0,8,66,2,13,14,1
51686,51687,4080051,57,11,1,2,1,24,288,0,4,14,1
51687,51688,8732919,54,18,1,2,0,39,270,20,5,13,1
51691,51692,5073397,41,9,1,2,0,13,50,13,4,12,1
51720,51721,1621444,22,16,1,2,0,16,100,2,9,11,1
51725,51726,7134787,63,15,1,2,0,50,258,17,12,12,1
51730,51731,9241052,69,2,1,2,1,16,291,22,2,13,1
51733,51734,5091752,66,2,1,2,0,9,48,20,2,11,1
51736,51737,1969104,28,9,1,2,0,38,289,1,7,14,1
51743,51744,8878375,65,7,1,2,0,42,273,13,7,14,1
51753,51754,6940796,46,17,1,2,0,1,51,14,9,11,1
51764,51765,8683216,21,0,0,2,0,7,193,25,0,12,1
51769,51770,2713971,74,2,1,2,1,39,72,0,2,12,1
51781,51782,7864739,61,10,1,2,0,37,231,10,5,11,1
51787,51788,7757947,62,5,1,2,0,0,267,8,4,13,1
51790,51791,6815932,77,6,1,2,1,22,305,14,6,14,1
51798,51799,4940114,43,8,1,2,0,20,168,28,8,10,1
51799,51800,5822214,26,12,1,2,0,47,259,25,4,13,1
51801,51802,9173092,30,19,1,2,0,40,69,2,9,11,1
51815,51816,7851638,51,9,1,2,0,21,57,28,9,12,1
51820,51821,9181312,31,5,1,2,0,2,85,14,5,13,1
51823,51824,8314069,31,17,1,2,0,14,112,13,8,14,1
51827,51828,432951,45,1,1,2,1,49,269,13,1,11,1
51831,51832,9775983,65,6,1,2,0,6,248,10,6,12,1
51835,51836,2499018,24,15,1,2,0,32,196,2,8,13,1
51841,51842,8342442,30,17,1,2,0,9,133,9,11,10,1
51842,51843,9433222,48,14,1,2,1,41,271,1,10,11,1
51843,51844,4236914,47,15,0,2,1,21,31,28,10,11,1
51853,51854,4990273,58,2,1,2,0,13,114,28,2,14,1
51855,51856,2570723,45,15,1,2,0,33,19,6,6,12,1
51857,51858,3023559,65,16,0,2,1,40,234,0,8,10,1
51867,51868,4298524,38,6,0,2,1,46,72,0,4,10,1
51871,51872,7212880,21,17,1,2,0,6,107,13,13,12,1
51879,51880,74741,59,14,1,2,1,27,311,22,6,11,1
51880,51881,2474838,64,9,1,2,0,9,70,22,8,10,1
51881,51882,5510769,41,19,1,2,1,33,33,28,8,12,1
51885,51886,1839079,43,11,0,2,0,5,54,17,10,11,1
51894,51895,5125951,56,10,1,2,1,37,210,0,7,13,1
51898,51899,2541624,32,15,1,2,0,28,2,25,3,12,1
51907,51908,4032575,50,8,1,2,0,23,118,0,8,11,1
51914,51915,5305177,23,17,1,2,0,44,92,25,9,11,1
51918,51919,2582117,54,11,1,2,1,2,150,7,3,14,1
51923,51924,80603,58,12,1,2,1,36,245,23,12,13,1
51926,51927,3593774,57,11,1,2,0,47,130,14,11,11,1
51928,51929,7347926,66,7,1,2,0,17,286,0,6,12,1
51940,51941,3327853,51,10,1,2,1,19,251,13,3,12,1
51941,51942,1290647,39,1,1,2,1,14,295,1,1,13,1
51942,51943,8800769,29,4,1,2,0,34,310,14,4,12,1
51943,51944,6973577,43,15,0,2,1,23,60,20,5,11,1
51944,51945,7932088,41,20,0,2,0,49,15,22,5,11,1
51945,51946,7769983,61,19,1,2,0,32,141,6,8,14,1
51952,51953,1662818,64,18,1,2,0,29,22,2,9,11,1
51956,51957,8075181,21,12,1,2,0,7,218,0,7,14,1
51960,51961,4697227,53,5,1,2,0,0,145,28,5,13,1
51967,51968,7961910,45,19,0,2,0,41,298,0,14,13,1
51981,51982,4329497,66,2,1,2,0,33,241,4,2,11,1
51983,51984,7695399,49,6,1,2,1,13,81,10,6,11,1
51984,51985,1969474,65,12,1,2,0,18,201,11,12,12,1
51987,51988,6733662,60,20,1,2,0,3,128,20,12,11,1
51988,51989,8047392,61,2,1,2,0,27,230,19,2,14,1
51990,51991,3285395,72,19,1,2,0,4,165,20,13,12,1
51993,51994,3959820,78,9,0,2,0,10,76,2,9,10,1
52001,52002,4536029,24,20,1,2,0,44,259,25,8,14,1
52013,52014,2935149,66,2,1,2,0,24,125,15,2,10,1
52034,52035,7947428,33,17,1,2,0,9,212,14,7,13,1
52039,52040,3612614,62,15,1,2,0,15,45,28,14,14,1
52048,52049,3781553,56,16,1,2,0,24,3,6,11,14,1
52049,52050,2620497,39,6,0,0,0,23,153,0,4,12,1
52060,52061,4251239,79,2,1,2,0,1,170,0,2,14,1
52064,52065,6045469,63,7,1,2,0,5,313,0,7,10,1
52066,52067,2800327,50,6,1,2,1,43,195,13,6,10,1
52067,52068,3413189,60,1,1,2,0,33,191,23,1,13,1
52068,52069,3390492,54,13,0,2,0,35,45,28,10,14,1
52084,52085,4141656,27,20,1,2,0,34,117,10,12,14,1
52085,52086,6035837,34,13,1,2,0,34,185,25,11,11,1
52097,52098,7974415,42,5,1,0,0,36,311,22,5,13,1
52101,52102,8022038,33,9,1,2,0,4,234,0,9,13,1
52106,52107,1821438,26,0,1,2,1,7,95,25,0,12,1
52114,52115,9849899,39,8,1,2,0,22,140,1,5,13,1
52118,52119,7816158,44,8,1,2,0,17,211,14,8,13,1
52120,52121,3602416,48,3,1,2,0,0,249,13,3,13,1
52124,52125,9088666,45,11,1,2,0,12,125,15,11,12,1
52127,52128,5952371,67,16,1,2,1,48,140,1,3,14,1
52136,52137,3873393,21,7,1,2,1,19,173,25,7,14,1
52147,52148,9576816,45,5,1,2,0,5,117,10,5,14,1
52148,52149,1072440,29,15,1,2,0,17,168,28,6,12,1
52151,52152,6891271,45,9,1,2,0,14,57,28,9,10,1
52165,52166,6911248,32,19,1,2,0,19,49,0,11,14,1
52174,52175,974413,35,1,1,2,0,31,65,13,1,14,1
52177,52178,6973369,68,20,1,2,0,37,238,25,11,13,1
52183,52184,4461655,35,9,1,2,1,17,280,0,9,14,1
52191,52192,250306,23,15,1,2,0,17,202,6,10,14,1
52193,52194,7564019,38,19,1,2,1,12,175,0,13,14,1
52197,52198,5124001,78,12,1,2,0,2,72,0,12,10,1
52203,52204,6475126,48,14,1,2,0,3,57,28,11,12,1
52206,52207,6569934,72,9,1,2,1,12,225,7,3,14,1
52207,52208,6503458,55,17,1,2,0,50,55,14,9,13,1
52209,52210,668849,74,15,1,2,0,40,46,6,13,11,1
52212,52213,6548997,46,11,1,2,0,47,75,2,4,14,1
52213,52214,9390257,55,4,1,2,1,27,209,5,4,10,1
52215,52216,6101291,45,0,1,2,0,42,119,11,0,13,1
52217,52218,5393575,22,1,1,2,1,24,196,2,1,13,1
52220,52221,5874168,39,12,1,2,0,19,174,19,10,14,1
52223,52224,8425571,73,15,1,2,0,42,153,0,8,14,1
52230,52231,3539122,28,11,1,2,0,48,8,12,4,13,1
52236,52237,4658830,45,11,1,2,1,13,18,25,8,10,1
52239,52240,8928667,38,15,1,2,0,9,256,2,3,10,1
52245,52246,4544686,62,8,1,0,0,27,134,6,5,13,1
52249,52250,6088053,50,9,1,2,0,50,4,14,6,12,1
52259,52260,7535330,27,17,1,2,1,13,212,14,5,10,1
52267,52268,9985964,28,8,0,2,0,40,166,12,8,13,1
52269,52270,1677705,42,14,1,2,0,29,60,20,13,14,1
52275,52276,9400836,58,5,1,2,1,15,64,25,5,13,1
52280,52281,4390992,66,9,1,2,0,12,209,5,9,14,1
52282,52283,6673726,46,17,1,2,1,9,160,12,13,11,1
52301,52302,9557082,70,0,0,2,1,23,44,20,0,13,1
52322,52323,8652626,64,4,1,2,1,36,294,12,4,14,1
52323,52324,9768782,61,10,1,2,1,46,113,2,5,11,1
52325,52326,759604,26,18,1,2,0,11,185,25,10,11,1
52327,52328,972023,37,6,1,2,1,18,316,7,5,11,1
52331,52332,9087771,28,2,1,2,1,37,53,13,2,13,1
52332,52333,2518343,53,19,0,2,1,18,293,22,13,12,1
52343,52344,4246856,76,0,1,2,1,10,3,6,0,10,1
52346,52347,7167091,51,19,1,2,1,3,32,28,6,11,1
52360,52361,8201240,37,1,1,2,0,31,109,0,1,13,1
52367,52368,7171645,31,10,0,2,0,22,180,28,5,14,1
52369,52370,6134910,60,6,0,2,1,26,156,28,3,11,1
52372,52373,5997509,42,1,1,2,0,3,125,15,1,13,1
52373,52374,9559020,36,12,1,2,1,42,265,28,12,10,1
52393,52394,4091318,33,7,1,2,0,26,54,17,7,11,1
52402,52403,7773112,25,2,1,2,1,43,236,14,2,11,1
52406,52407,8377998,65,13,1,2,0,10,125,15,4,11,1
52414,52415,7810957,48,5,1,2,1,17,163,12,5,11,1
52417,52418,9904501,63,20,1,2,1,36,191,23,6,13,1
52424,52425,8822191,26,13,1,2,0,5,104,25,3,10,1
52437,52438,7280359,21,11,1,2,0,28,28,25,6,10,1
52439,52440,4038904,25,6,1,2,1,2,272,28,6,12,1
52445,52446,3218946,25,0,1,2,0,43,312,0,0,11,1
52446,52447,9205302,77,13,1,2,1,34,81,10,11,13,1
52449,52450,7243585,57,15,1,2,1,46,180,28,9,11,1
52450,52451,3417203,53,15,1,2,0,44,266,25,5,13,1
52472,52473,8296594,22,13,1,2,0,1,136,25,13,13,1
52480,52481,990424,30,18,1,2,0,4,220,18,13,10,1
52482,52483,250968,60,7,1,2,0,30,45,28,4,14,1
52483,52484,6777059,76,8,1,2,0,45,97,6,8,11,1
52486,52487,9635286,73,15,1,2,1,40,19,6,8,11,1
52490,52491,5118418,57,18,1,2,0,44,231,10,10,13,1
52497,52498,6427114,71,12,1,2,0,8,178,22,4,10,1
52505,52506,1362373,21,0,1,2,0,45,249,13,0,10,1
52520,52521,64822,33,9,1,2,1,14,151,2,9,11,1
52532,52533,1543486,44,7,1,2,0,18,114,28,5,13,1
52536,52537,3802122,54,17,1,2,1,35,293,22,4,10,1
52538,52539,5143268,53,4,1,2,0,35,288,0,4,11,1
52549,52550,9482759,67,19,1,2,0,40,168,28,12,12,1
52550,52551,460547,70,20,1,2,0,43,23,28,4,12,1
52552,52553,894168,26,20,1,2,1,28,211,14,14,14,1
52560,52561,5953603,29,11,1,2,1,33,205,14,7,10,1
52566,52567,235563,48,5,0,2,0,25,151,2,5,11,1
52571,52572,7334328,60,12,1,2,0,20,91,22,9,11,1
52575,52576,1739039,33,19,1,2,0,22,162,28,10,13,1
52576,52577,2024262,62,3,1,2,1,34,232,14,3,12,1
52578,52579,7895335,34,17,1,2,0,14,64,25,5,11,1
52582,52583,1519180,59,2,1,2,1,46,66,2,2,10,1
52594,52595,3635824,56,8,1,2,0,26,175,0,8,13,1
52600,52601,7364088,74,5,1,2,0,47,125,15,5,11,1
52601,52602,5112961,67,5,1,2,0,50,131,14,3,10,1
52604,52605,5966818,66,6,1,2,1,30,259,25,6,14,1
52606,52607,752752,76,3,1,2,0,37,3,6,3,12,1
52608,52609,6414837,40,3,1,2,0,26,294,12,3,14,1
52616,52617,7223228,73,0,1,2,1,5,184,10,0,11,1
52618,52619,8413167,60,14,1,2,0,9,180,28,10,12,1
52634,52635,7826657,30,3,1,2,0,16,66,2,3,10,1
52643,52644,893850,73,2,1,2,1,30,166,12,2,13,1
52647,52648,1315106,62,5,1,2,0,38,113,2,5,12,1
52649,52650,7361429,58,2,1,2,0,50,292,12,2,12,1
52654,52655,5351331,78,1,0,2,1,33,77,11,1,14,1
52655,52656,2822666,31,0,1,2,1,50,14,14,0,11,1
52658,52659,3607368,27,19,1,2,1,48,32,28,13,11,1
52659,52660,3692913,55,6,1,2,0,32,80,5,6,11,1
52669,52670,4409735,54,2,1,2,0,22,192,25,2,10,1
52676,52677,1771195,31,14,1,2,0,2,305,14,9,13,1
52677,52678,6191553,68,15,1,0,1,48,265,28,13,14,1
52683,52684,7887382,37,2,1,2,0,31,121,28,2,11,1
52685,52686,9086314,74,1,1,2,0,38,77,11,1,12,1
52710,52711,5559747,64,9,1,2,1,6,84,0,9,10,1
52718,52719,4420138,62,4,1,2,1,17,249,13,4,10,1
52724,52725,3864475,44,14,1,2,0,35,74,17,10,11,1
52733,52734,4936411,69,8,0,2,1,17,131,14,3,13,1
52738,52739,4088166,40,7,1,2,0,2,85,14,7,14,1
52746,52747,4973814,24,19,1,2,0,14,17,19,6,12,1
52748,52749,9422918,77,11,1,2,0,42,24,14,9,13,1
52756,52757,2278568,25,4,1,2,0,15,307,25,4,12,1
52758,52759,2385302,69,10,1,2,1,42,225,7,8,13,1
52778,52779,5563521,26,4,1,2,0,1,253,17,4,13,1
52788,52789,3625101,28,5,1,2,0,12,103,28,5,10,1
52790,52791,8896315,27,5,1,2,0,5,16,14,5,12,1
52791,52792,2838734,58,14,1,2,0,8,155,13,5,10,1
52793,52794,2020252,78,4,1,2,0,14,126,13,4,10,1
52801,52802,6927537,36,14,1,2,1,27,305,14,7,12,1
52802,52803,6195504,70,20,1,2,1,43,74,17,10,10,1
52829,52830,1325345,66,8,1,2,0,23,193,25,8,14,1
52830,52831,6830726,29,20,0,2,1,42,243,6,3,14,1
52832,52833,5550769,59,5,0,2,0,47,314,0,5,11,1
52836,52837,7515439,74,6,1,2,0,39,77,11,6,11,1
52843,52844,2477727,63,15,1,2,0,18,28,25,7,12,1
52846,52847,5443970,35,4,1,2,0,2,292,12,4,10,1
52854,52855,5712077,21,0,1,2,0,38,186,25,0,12,1
52865,52866,3767057,33,20,1,2,0,35,303,11,6,11,1
52868,52869,6270306,67,13,1,2,1,23,15,22,13,13,1
52871,52872,9148290,50,15,1,2,0,2,48,20,12,10,1
52874,52875,8542806,31,12,0,2,0,11,308,6,6,13,1
52879,52880,2724690,56,1,1,2,1,11,157,25,1,12,1
52885,52886,757960,58,5,1,2,1,21,259,25,5,10,1
52888,52889,8948812,52,11,1,2,1,23,188,25,10,11,1
52891,52892,7736891,30,12,1,2,1,27,280,0,10,14,1
52895,52896,5647261,64,10,1,2,0,40,55,14,10,10,1
52899,52900,4301546,66,12,1,2,1,1,148,5,8,11,1
52908,52909,2936833,57,9,1,2,1,6,114,28,9,13,1
52910,52911,5639383,37,5,1,2,0,10,277,7,4,12,1
52923,52924,9662707,31,2,1,2,0,0,25,2,2,13,1
52924,52925,8492379,28,16,1,2,0,13,284,6,14,11,1
52945,52946,5278110,45,10,1,2,1,14,272,28,8,10,1
52949,52950,6083984,45,15,1,2,0,42,304,13,3,12,1
52952,52953,6259059,70,8,0,2,1,11,67,3,8,10,1
52954,52955,4937591,60,2,1,2,0,6,66,2,2,13,1
52958,52959,1715663,54,16,1,2,0,38,79,2,14,11,1
52960,52961,6653271,49,11,1,2,0,10,160,12,11,10,1
52963,52964,2859501,61,16,0,2,0,24,142,0,7,10,1
52965,52966,8997854,36,16,1,2,0,8,303,11,5,10,1
52967,52968,1464687,23,12,1,2,1,11,15,22,12,13,1
52974,52975,3883838,62,19,1,2,0,50,69,2,13,13,1
52994,52995,6987406,27,10,1,2,0,41,2,25,8,11,1
52996,52997,4959909,56,11,1,2,1,33,0,0,5,12,1
53016,53017,1999104,25,12,1,2,1,26,145,28,11,14,1
53019,53020,3952093,57,7,1,2,0,38,199,25,7,10,1
53024,53025,9655646,27,12,1,2,0,38,75,2,5,10,1
53027,53028,7691997,48,18,1,2,1,41,8,12,8,12,1
53028,53029,3371958,23,15,1,2,0,7,91,22,4,12,1
53029,53030,9368198,79,17,1,2,1,48,314,0,11,11,1
53030,53031,3379005,77,1,1,2,0,34,234,0,1,11,1
53031,53032,6860791,47,2,1,2,1,26,286,0,2,10,1
53032,53033,765211,38,13,1,2,1,33,138,25,4,12,1
53045,53046,1619598,58,18,1,2,0,17,84,0,8,10,1
53048,53049,5956675,50,3,1,2,1,6,226,14,3,13,1
53051,53052,3212655,67,19,1,2,0,22,41,2,7,14,1
53052,53053,3145889,47,17,0,2,1,19,123,23,4,11,1
53062,53063,4247262,62,15,0,2,0,42,86,1,4,10,1
53066,53067,1369359,22,19,1,0,1,39,181,28,9,12,1
53086,53087,8481916,73,0,1,2,0,34,271,1,0,14,1
53091,53092,76353,45,6,1,2,1,10,144,14,6,13,1
53094,53095,7475292,33,3,1,2,0,18,184,10,3,10,1
53096,53097,313244,59,10,1,2,0,11,180,28,10,14,1
53099,53100,3921757,77,11,1,2,0,20,162,28,3,14,1
53100,53101,4825118,52,1,1,2,0,32,75,2,1,10,1
53102,53103,4076147,25,16,0,2,0,38,241,4,6,10,1
53107,53108,7716196,27,5,1,2,0,33,158,5,5,14,1
53115,53116,6743958,24,15,1,2,0,37,153,0,11,12,1
53116,53117,4570845,47,3,1,2,0,50,281,9,3,14,1
53128,53129,9912721,57,14,1,2,0,9,199,25,5,14,1
53130,53131,533359,50,7,1,2,0,21,197,14,6,11,1
53131,53132,9084072,22,10,1,2,0,47,201,11,4,13,1
53133,53134,6496851,27,1,1,2,1,2,154,23,1,14,1
53135,53136,612456,54,16,1,2,0,23,1,24,9,11,1
53145,53146,9213176,50,13,1,2,0,3,101,25,3,14,1
53155,53156,8098496,77,15,1,2,0,3,203,1,11,10,1
53160,53161,5474047,34,3,1,2,0,45,313,0,3,12,1
53161,53162,9267569,48,11,1,2,0,16,101,25,11,12,1
53164,53165,3643652,56,2,1,2,0,6,31,28,2,10,1
53171,53172,8750833,50,19,1,2,0,21,234,0,11,11,1
53187,53188,245102,36,4,1,2,0,50,184,10,4,12,1
53193,53194,3390339,22,19,1,2,0,12,77,11,3,13,1
53195,53196,6896303,25,7,1,2,0,38,54,17,7,13,1
53211,53212,2557545,21,13,1,2,1,50,260,14,6,14,1
53216,53217,1956633,23,13,1,2,0,40,97,6,13,12,1
53217,53218,9109625,55,5,1,2,0,45,3,6,5,10,1
53219,53220,2244337,26,6,1,2,1,27,193,25,6,12,1
53223,53224,3762111,61,13,1,2,1,12,217,28,6,13,1
53225,53226,5155377,75,19,1,2,1,29,219,25,5,12,1
53227,53228,7071857,24,10,0,2,0,16,47,4,3,13,1
53232,53233,1510736,37,12,1,2,0,7,12,0,5,12,1
53248,53249,7256900,55,9,1,2,0,28,126,13,4,14,1
53250,53251,448021,54,11,1,2,0,25,276,14,11,14,1
53254,53255,4016515,56,13,0,2,0,4,269,13,6,13,1
53255,53256,3843088,44,10,1,2,1,47,1,24,6,10,1
53270,53271,2881888,61,4,1,2,1,48,51,14,4,14,1
53271,53272,5560320,34,16,1,2,0,20,232,14,8,11,1
53277,53278,3203489,36,3,1,2,1,13,257,22,3,10,1
53279,53280,3632655,76,18,1,2,0,26,305,14,12,10,1
53294,53295,3941355,71,14,0,2,0,26,216,25,12,10,1
53302,53303,2391997,69,19,1,2,0,32,274,7,6,11,1
53311,53312,1364478,33,2,1,2,0,35,7,14,2,11,1
53313,53314,7428533,59,1,1,2,0,24,1,24,1,12,1
53323,53324,5502824,54,16,1,2,1,11,199,25,12,10,1
53324,53325,4388062,28,2,1,2,0,6,87,22,2,10,1
53328,53329,7102815,30,13,1,2,0,3,199,25,13,13,1
53330,53331,5515243,64,12,1,2,0,24,31,28,11,12,1
53334,53335,8557058,33,2,1,2,0,29,81,10,2,14,1
53337,53338,4873523,22,15,1,2,0,24,121,28,3,11,1
53348,53349,389819,29,3,0,2,0,19,247,25,3,14,1
53374,53375,9013759,50,10,1,2,1,2,117,10,6,13,1
53390,53391,1695214,44,9,1,2,1,34,83,10,8,10,1
53405,53406,1729641,38,12,1,2,0,28,46,6,12,12,1
53408,53409,3411758,35,20,1,2,1,37,159,2,4,12,1
53420,53421,3337437,67,5,1,2,0,12,124,14,5,14,1
53430,53431,7876938,70,11,1,2,0,46,148,5,3,13,1
53432,53433,5572727,74,2,1,2,1,44,10,26,2,13,1
53434,53435,8378553,50,15,1,2,0,7,205,14,6,13,1
53441,53442,8727386,46,9,1,2,0,30,268,11,5,10,1
53443,53444,3148579,45,9,1,2,0,38,105,0,9,10,1
53444,53445,3784689,39,7,0,2,0,27,113,2,7,11,1
53447,53448,8381715,72,0,1,2,1,46,217,28,0,10,1
53450,53451,3369187,59,3,1,2,1,45,297,22,3,14,1
53451,53452,4012026,72,8,1,2,0,29,293,22,6,14,1
53453,53454,5381739,76,15,1,2,0,27,74,17,9,13,1
53456,53457,5379845,31,5,0,2,0,38,210,0,5,12,1
53462,53463,5112098,77,11,1,2,0,1,126,13,11,11,1
53466,53467,7582947,64,20,0,2,1,42,115,25,5,12,1
53467,53468,1303701,34,20,1,2,0,40,96,25,3,13,1
53474,53475,3604122,49,3,1,0,0,26,41,2,3,10,1
53484,53485,3957826,78,13,1,2,0,20,138,25,11,11,1
53489,53490,5067791,55,18,1,2,0,47,57,28,4,10,1
53490,53491,423074,54,16,1,2,0,43,215,23,14,11,1
53491,53492,7827983,59,18,1,2,0,6,277,7,12,12,1
53495,53496,7159752,60,18,1,2,0,2,47,4,3,13,1
53506,53507,4609641,26,17,1,2,0,12,263,13,9,10,1
53513,53514,6307225,57,11,1,2,1,6,42,2,8,12,1
53515,53516,7403437,77,14,1,2,0,48,141,6,10,14,1
53519,53520,4665785,71,13,1,2,0,2,69,2,3,12,1
53522,53523,1537256,29,5,1,2,1,6,35,19,5,14,1
53529,53530,6654390,67,15,1,2,1,26,43,5,4,13,1
53531,53532,3352999,54,16,1,2,0,15,56,11,14,11,1
53537,53538,9307114,27,15,1,2,1,7,26,22,13,10,1
53546,53547,7334800,75,3,1,2,0,7,165,20,3,12,1
53568,53569,9029413,72,6,1,2,1,16,163,12,6,14,1
53569,53570,7049933,23,16,1,2,0,25,21,0,5,10,1
53572,53573,3040483,33,7,1,2,1,45,116,27,7,11,1
53576,53577,5164517,33,17,0,2,0,42,112,13,6,11,1
53585,53586,8808852,56,16,1,2,0,50,138,25,3,14,1
53592,53593,8658161,79,13,1,2,0,39,220,18,13,10,1
53598,53599,4175765,79,3,1,2,0,37,201,11,3,13,1
53605,53606,10675,23,1,1,2,1,27,123,23,1,14,1
53610,53611,6710324,25,0,1,2,1,5,237,2,0,10,1
53613,53614,8743154,26,15,1,2,1,50,90,0,10,14,1
53615,53616,3049346,26,5,0,2,0,17,81,10,3,12,1
53620,53621,8514369,21,5,1,2,1,41,302,20,4,13,1
53627,53628,1415711,40,5,1,2,0,34,118,0,5,10,1
53630,53631,8076327,22,12,1,2,0,41,0,0,7,11,1
53632,53633,7200605,34,9,1,2,1,11,156,28,9,13,1
53634,53635,5597223,74,8,1,2,1,14,6,20,3,14,1
53640,53641,3075503,32,17,1,2,0,32,46,6,3,13,1
53650,53651,9704512,78,15,1,2,0,4,225,7,11,14,1
53651,53652,9366699,67,8,1,2,0,24,131,14,4,13,1
53653,53654,2561886,41,6,1,2,1,9,246,10,5,14,1
53658,53659,4036960,79,16,1,2,1,21,225,7,3,13,1
53664,53665,8437491,22,2,1,2,0,29,92,25,2,14,1
53669,53670,3083768,34,12,1,2,0,32,36,2,5,11,1
53672,53673,1051945,70,7,0,2,0,24,189,6,7,12,1
53679,53680,8758130,34,20,0,2,0,45,43,5,9,10,1
53680,53681,9265462,48,6,1,2,0,28,302,20,6,10,1
53683,53684,1871076,52,18,1,2,0,4,41,2,3,10,1
53685,53686,3837133,32,3,1,2,0,40,242,0,3,11,1
